LotFrontage,ZoningScore,EVI,LotArea,Price_per_m^2_norm,PDI,MSZoning_RL,LotConfig_CulDSac,LandContour_HLS,LotShape_IR2,Condition1_Norm,Condition1_Feedr,LotShape_Reg,MSZoning_RM,SalePrice
50.0,0.3107389240247977,0.2328000611667682,9000,0.1317883468660262,0.2456190528957119,False,False,False,False,False,False,True,True,124000
50.0,0.3107389240247977,0.2580564460991116,6000,0.2244063798886078,0.2098334168923613,False,False,False,False,True,False,True,True,134900
106.0,0.7956049338860387,0.4039784034232467,11194,0.2042780570411861,0.4268524747776762,True,False,False,False,True,False,False,False,230500
78.03424657534246,0.7956049338860387,0.3320573976773355,7340,0.1446465718651532,0.3582903873744947,True,False,False,False,True,False,False,False,110000
120.0,0.7956049338860387,0.3739165302277758,15611,0.1441543106502442,0.4330461226778375,True,False,False,False,True,False,True,False,233230
60.0,0.3107389240247977,0.2755036532910919,7200,0.2171955311146736,0.2430950397147542,False,False,False,False,True,False,True,True,157000
74.0,0.7956049338860387,0.3839226457416927,13101,0.1010086469412358,0.4768949475725781,True,False,False,False,True,False,False,False,142600
36.0,0.7956049338860387,0.7343465144930058,2448,0.6544879633912305,0.5724833120194169,True,False,False,False,True,False,True,False,154000
58.0,0.7956049338860387,0.3503201831535122,17104,0.0969616165017171,0.4351396513884874,True,False,False,False,True,False,False,False,179665
52.0,0.7956049338860387,0.3397986147765907,6292,0.139076374484716,0.3726103244955698,True,False,False,False,True,False,True,False,91000
81.21951219512195,0.7956049338860387,0.3794498030510351,12384,0.1552208562967628,0.4285211279361983,True,True,False,False,True,False,True,False,197900
80.0,0.7956049338860387,0.3984976406677095,10480,0.1933165315301116,0.425851282882563,True,False,False,False,True,False,True,False,205000
63.10227272727273,0.3107389240247977,0.3274381053454037,5100,0.3210644352232972,0.2401503576703035,False,False,False,False,True,False,True,True,161000
65.0,0.7956049338860387,0.4105927644352188,8385,0.1754015159072355,0.4544925593542582,True,False,False,False,True,False,True,False,149900
59.0,0.3107389240247977,0.3464582051999741,8198,0.2538414770377012,0.3234418332216934,False,False,False,False,True,False,True,True,207000
72.4375,0.3107389240247977,0.3840085201106491,4426,0.3289421068590512,0.3181526233780419,False,False,False,False,True,False,True,True,143000
86.0,0.7956049338860387,0.4295331926173368,11065,0.2553876354293663,0.4266715871663742,True,False,False,False,True,False,False,False,281000
80.0,0.7956049338860387,0.4196380777661434,11844,0.3198079320427689,0.3646060292450689,True,False,False,False,True,False,False,False,372500
72.4375,0.7956049338860387,0.4156214606256209,10316,0.2275641714459343,0.4256213172371869,True,False,False,False,True,False,False,False,235000
57.58974358974359,0.7956049338860387,0.4062139353684966,11888,0.1771701735632646,0.4515098326082057,True,False,False,False,False,False,False,False,214500
90.0,0.7956049338860387,0.4341464327215291,9900,0.2646141156377509,0.4250379897464766,True,False,False,False,True,False,True,False,260000
90.0,0.3107389240247977,0.2143878040109679,7407,0.2002269904491624,0.1644379328095117,False,False,False,False,False,False,True,True,149700
70.3103448275862,0.7956049338860387,0.3307678201858826,8885,0.1420674168822473,0.3604568320214834,True,False,False,False,True,False,False,False,131000
74.69444444444444,0.7956049338860387,0.31140654664466,12968,0.1033448697998021,0.3661821352536225,True,False,False,True,True,False,False,False,144000
141.0,0.7956049338860387,0.2883366806886012,31770,0.0572051378876844,0.3925468551582709,True,False,False,False,True,False,False,False,215000
120.0,0.7956049338860387,0.3640148765659386,19296,0.0822457401686752,0.469792285919497,True,False,False,False,False,False,True,False,176000
60.0,0.3266552583926281,0.2765280607384307,8400,0.1675892822307583,0.2827231962842792,False,False,False,False,False,True,True,False,144000
80.0,0.7956049338860387,0.4090209015603713,8816,0.1722577901575405,0.4550969202881431,True,False,False,False,True,False,True,False,155000
65.0,0.7956049338860387,0.4203015489270083,12257,0.2369243480487091,0.4283430447839862,True,False,False,False,True,False,False,False,290000
73.0,0.7956049338860387,0.4293955329798552,9066,0.2551123161544031,0.4238685303059662,True,False,False,False,True,False,False,False,230000
85.0,0.7956049338860387,0.4038451351086994,10182,0.2882220467278808,0.3622755237413179,True,True,False,False,False,False,False,False,290000
50.0,1.0,0.7607002855455218,5119,0.6687689921436752,0.5948287988427917,False,True,False,False,True,False,False,False,328900
65.0,0.7956049338860387,0.3639461369639207,6768,0.2084240504383235,0.3574883120747681,True,False,False,False,False,True,False,False,142000
65.0,0.7956049338860387,0.3742730655300778,15426,0.1448673812548482,0.4327867102120168,True,False,False,False,True,False,False,False,231500
81.21951219512195,0.7956049338860387,0.3610598013180927,12936,0.118440852830878,0.4292951586450253,True,True,False,False,True,False,False,False,162000
75.0,0.7956049338860387,0.3466697783213834,7500,0.173871333153249,0.3585147441016909,True,False,False,False,False,True,True,False,133000
103.0,0.7956049338860387,0.4048502067209733,13472,0.2902321899524287,0.3668888589442907,True,False,False,False,True,False,True,False,386250
50.0,0.3107389240247977,0.2153712681983615,6000,0.1811412872450024,0.1782544695239402,False,False,False,False,False,False,True,True,110500
85.0,1.0,0.5231034051495508,10800,0.3198910208254174,0.50805802278254,False,False,False,False,True,False,True,False,339750
50.0,0.3107389240247977,0.2257526053021214,5000,0.170325014084101,0.2005364505052795,False,False,False,False,False,False,True,True,87000
80.0,0.7956049338860387,0.312561788131328,14000,0.1056553527731381,0.3676292361440382,True,False,False,False,True,False,True,False,158500
85.0,0.7956049338860387,0.4058704013731776,10625,0.1554304739936794,0.4655282903771109,True,False,False,False,True,False,True,False,170000
70.0,0.3107389240247977,0.3380701356884254,5600,0.0896969169619721,0.4303251566533181,False,False,False,False,True,False,True,True,55000
96.0,0.7956049338860387,0.3612292780125966,13132,0.0977271746409384,0.4453594693200513,True,False,False,False,True,False,True,False,138887
102.0,0.7956049338860387,0.4042231527961984,10192,0.1626622926291947,0.4570263881420308,True,False,False,False,True,False,False,False,170000
50.0,0.7956049338860387,0.3382569901528644,14859,0.1570457568162108,0.3688337513231731,True,True,True,False,True,False,False,False,240000
24.0,1.0,0.7692365605021295,2544,0.6016310157411011,0.6543759525013192,False,False,False,False,True,False,True,False,147400
100.0,0.7956049338860387,0.3508718095588867,15602,0.1822753956282554,0.3698756078750906,True,False,False,False,True,False,False,False,289000
87.0,0.7956049338860387,0.4036911219741931,9246,0.1405455994062368,0.4714893526766936,True,False,False,False,False,True,False,False,135000
60.0,0.7956049338860387,0.3829511553195806,9550,0.1411709292549064,0.4403366830899454,True,False,False,False,True,False,False,False,140000
108.0,0.7956049338860387,0.4144023455655709,14774,0.2251259413258343,0.4318724565486921,True,False,False,False,True,False,False,False,333168
79.0,0.7956049338860387,0.3871742927557098,9480,0.1496172041271647,0.4402385270217971,True,False,False,False,False,False,True,False,146500
99.0,0.7956049338860387,0.4500835382318073,12099,0.2964883266583072,0.42812149251588,True,False,False,False,True,False,False,False,354000
85.0,0.7956049338860387,0.33780862855548,14115,0.0929911388845999,0.4151589135943422,True,False,False,False,True,False,False,False,143000
64.0,0.7956049338860387,0.4088552700053263,9037,0.2982423165211346,0.3606699709123198,True,False,True,False,True,False,False,False,265900
71.0,0.7956049338860387,0.3364811229502387,9230,0.1534940224109594,0.3609406012145003,True,False,False,False,False,True,True,False,146000
78.0,0.7956049338860387,0.3388972541603632,10140,0.1583262848312086,0.3622166301004289,True,False,False,False,True,False,True,False,165000
65.0,0.7956049338860387,0.3982399886125354,6040,0.1296433326829212,0.4669938047554989,True,False,False,False,True,False,True,False,82000
78.0,0.7956049338860387,0.3642093688181133,10140,0.2089505141467087,0.3622166301004289,True,False,False,False,False,False,True,False,213250
63.0,0.3107389240247977,0.2225045974309031,5000,0.1533026825521907,0.2084311873473848,False,False,False,False,True,False,True,True,79000
78.03424657534246,0.7956049338860387,0.3257983806361024,10355,0.1321285377826868,0.3625181094525989,True,False,False,False,True,False,False,False,143000
74.69444444444444,0.7956049338860387,0.3457999090217512,13517,0.087921068238195,0.4301098540106567,True,True,False,False,False,False,False,False,130500
72.0,0.7956049338860387,0.4164101641255293,10463,0.2291415784457513,0.4258274449802984,True,True,True,False,True,False,False,False,239900
69.83333333333333,0.7956049338860387,0.430863596984169,7500,0.2369958125840831,0.4374621125227436,True,False,False,False,True,False,False,False,177500
86.0,0.7956049338860387,0.4122901413490051,11839,0.2209015328927027,0.4277569128341861,True,False,False,False,True,False,True,False,262280
85.0,0.7956049338860387,0.373089855386536,10000,0.226711487283554,0.3620203179641322,True,False,False,False,True,False,True,False,227000
79.0,0.7956049338860387,0.347562925346206,8910,0.1756576272028939,0.3604918877601078,True,False,False,False,True,False,True,False,159500
79.0,0.7956049338860387,0.3773189445475808,9236,0.2351696656056436,0.3609490145917701,True,False,False,False,True,False,False,False,217000
56.0,0.7956049338860387,0.4320814636900069,14720,0.2815368091536538,0.416007262469053,True,True,False,False,True,False,False,False,410000
57.0,0.7956049338860387,0.4097574813748121,8846,0.1632046339969485,0.4630337240165977,True,True,False,False,True,False,False,False,148000
60.0,0.3107389240247977,0.2581414661817215,9600,0.1824711568959329,0.2464603906226978,False,False,False,False,True,False,True,True,178000
52.0,0.3107389240247977,0.2773259163488764,6240,0.2629453203881373,0.2101699519831557,False,False,False,False,True,False,True,True,162900
81.21951219512195,0.7956049338860387,0.3861581602572788,14115,0.1265323075513556,0.4625273346469737,True,False,False,False,True,False,True,False,187500
75.0,0.7956049338860387,0.3519624152809379,12508,0.1212987123355158,0.4129055307155649,True,False,False,False,True,False,False,False,160000
68.0,0.7956049338860387,0.3991629341813532,10769,0.194647118557399,0.4262565272210612,True,False,False,False,True,False,False,False,212000
72.0,0.7956049338860387,0.3344940828506421,9000,0.1495199422117662,0.3606180884191557,True,False,False,False,True,False,True,False,139000
67.0,0.7956049338860387,0.3177932783216475,8777,0.1161183331537771,0.3603053912306259,True,False,False,False,False,True,True,False,108000
69.05,0.7956049338860387,0.2911930130570597,11500,0.0629178026246016,0.364123662281597,True,True,False,False,True,False,False,False,84000
70.3103448275862,0.7956049338860387,0.3770569786047436,11075,0.1504352074041798,0.426685609461824,True,False,False,False,True,False,False,False,172000
60.0,0.7956049338860387,0.3412192987021045,9738,0.099812479177849,0.40902135487598,True,False,False,False,True,False,True,False,104900
60.0,0.3107389240247977,0.3287043498600936,3600,0.323596924252677,0.2380470133528388,False,False,False,False,True,False,True,True,114504
21.0,0.3107389240247977,0.5559395847218012,1869,0.5885937097655658,0.3777250171683791,False,False,False,False,True,False,True,True,106000
114.0,0.7956049338860387,0.3447364745917105,10357,0.1700047256939029,0.3625209139116888,True,False,False,False,False,True,False,False,179900
67.0,0.7956049338860387,0.3134604597628673,8877,0.1074526960362167,0.3604456141851236,True,False,False,False,True,False,True,False,102000
63.0,0.7956049338860387,0.3714258181831636,8487,0.2233834128768092,0.3598987446625827,True,False,False,False,True,False,True,False,190000
88.96153846153847,0.7956049338860387,0.4037583199253738,16545,0.2038378900454402,0.4343558050728456,True,False,False,False,True,False,False,False,340000
78.03424657534246,0.7956049338860387,0.300453577949884,19900,0.0814389324102501,0.3759023904593997,True,False,False,False,False,False,True,False,180000
64.0,0.7956049338860387,0.4143922004530508,6762,0.3093161774165838,0.3574798986974983,True,False,False,False,True,False,True,False,206000
81.0,0.3107389240247977,0.1960297932196217,12150,0.100353074129628,0.2184571285939669,False,False,False,False,True,False,True,True,131500
42.0,0.7956049338860387,0.4295002819167919,7711,0.1921639192914344,0.4693369303251546,True,False,False,False,True,False,False,False,150000
83.0,0.7956049338860387,0.3472919156782359,10420,0.1751156078669539,0.3626092543730224,True,False,False,False,True,False,True,False,186000
63.10227272727273,0.3107389240247977,0.2475528089614115,5700,0.2033991056132075,0.2094127480288684,False,False,False,False,True,False,True,True,116900
81.21951219512195,0.7956049338860387,0.4723721838947281,8963,0.3410656179841488,0.4237241006628336,True,False,False,False,True,False,False,False,299800
57.0,0.7956049338860387,0.4065072726509382,8924,0.209335795496569,0.4236694137105796,True,True,False,False,True,False,False,False,188000
81.21951219512195,0.7956049338860387,0.3300379403498962,9790,0.1406076572102744,0.3617258497596871,True,False,False,False,False,True,True,False,143000
70.0,0.7956049338860387,0.3400457609172249,8400,0.1606232983449319,0.3597767506921698,True,False,False,False,False,True,True,False,138500
121.0,0.7956049338860387,0.3805668995022691,16059,0.1574550491992308,0.433674321513987,True,False,False,False,True,False,True,False,260000
60.0,0.7956049338860387,0.3296292605378365,8190,0.139790297586155,0.3594822824877247,True,False,False,False,True,False,True,False,119000
60.0,0.7956049338860387,0.3830324088171701,11414,0.1413334362500854,0.4429504389617816,True,False,False,False,False,False,False,False,167500
51.0,0.7956049338860387,0.3399513662983392,5900,0.1393818775282131,0.372060650513939,True,False,False,False,True,False,False,False,85500
34.0,0.7956049338860387,0.6003962231553797,4590,0.4707979070317678,0.5123289929679145,True,False,False,False,True,False,True,False,209500
85.0,0.7956049338860387,0.3938199405252761,11075,0.1839611312452448,0.426685609461824,True,False,False,False,True,False,True,False,206900
74.69444444444444,0.7956049338860387,0.286376442390557,25339,0.0322320297126488,0.3993185906387375,True,False,False,False,True,False,True,False,112000
62.0,0.7956049338860387,0.4329000507360094,7415,0.2621213516667116,0.42155344932721,True,False,False,False,True,False,False,False,193000
78.0,0.7956049338860387,0.3645809629020354,9360,0.2096937023145528,0.3611228910553472,True,False,False,False,True,False,True,False,197500
80.0,0.7956049338860387,0.3293593083651048,9600,0.1392503932406918,0.3614594261461416,True,False,False,False,False,True,True,False,139000
50.0,0.7956049338860387,0.3638961341983576,6305,0.18727141332825,0.3726285534796545,True,False,False,False,True,False,True,False,119750
64.0,0.7956049338860387,0.4653850281731265,7301,0.2744597275935771,0.460867279369609,True,False,False,False,True,False,True,False,198500
71.0,0.7956049338860387,0.3539981683615582,7064,0.1885281132335985,0.3579033720200811,True,False,False,False,True,False,True,False,135000
68.0,0.7956049338860387,0.4001232625005517,11250,0.1965677751957961,0.4269309996321949,True,False,False,False,True,False,False,False,223500
75.0,0.7956049338860387,0.4142853240989697,10084,0.3091024247084214,0.3621381052459102,True,False,False,False,True,False,True,False,307000
50.0,0.7956049338860387,0.3401090880434597,8000,0.1607499525974014,0.3592158588741792,True,False,False,False,True,False,True,False,132000
74.69444444444444,0.7956049338860387,0.3153833634224557,14175,0.1112985033553934,0.3678746263144091,True,False,False,False,True,False,True,False,168000
72.4375,0.7956049338860387,0.4596691835979729,9240,0.3156596173906386,0.4241125182467921,True,False,False,False,True,False,True,False,287000
80.0,0.7956049338860387,0.3849071535608352,11584,0.1661355573163631,0.4273993443002171,True,False,False,False,True,False,True,False,197000
72.0,0.7956049338860387,0.3237794949248619,10011,0.128090766360206,0.3620357424891269,True,False,False,False,True,False,False,False,134450
70.0,0.7956049338860387,0.3464136552775005,7560,0.1733590870654832,0.3585988778743895,True,False,False,False,True,False,True,False,133700
98.0,0.7956049338860387,0.3941533778514255,11478,0.2688385322133331,0.3640928132316075,True,False,False,False,True,False,True,False,306000
104.0,0.7956049338860387,0.3366177851468262,11361,0.1537673468041345,0.3639287523748452,True,False,False,False,True,False,True,False,180000
81.0,1.0,0.4239727875233799,11216,0.2058403118888651,0.4454834555364081,False,False,False,False,True,False,True,False,232600
51.0,0.7956049338860387,0.6150138576135642,3635,0.5000331759481367,0.5109898637524619,True,False,False,False,True,False,True,False,175900
70.0,0.7956049338860387,0.3563890308032023,9100,0.1933098381168866,0.3607583113736534,True,False,False,False,True,False,True,False,178000
67.0,0.7956049338860387,0.3754536824202291,9808,0.2314391413509402,0.3617510898914967,True,False,False,False,True,False,False,False,227000
80.0,0.7956049338860387,0.3789152514903923,10400,0.1541517531754771,0.4257391045189649,True,False,False,False,True,False,True,False,165150
144.0,0.7956049338860387,0.360567075301201,21384,0.0964027692181472,0.4569306675251975,True,False,False,False,True,False,True,False,223500
64.0,1.0,0.4813207745259912,8791,0.2363257595782983,0.5052409436266821,False,False,False,False,True,False,False,False,207500
110.0,0.7956049338860387,0.3481481173739615,14230,0.1768280112584051,0.3679517489393828,True,False,False,False,True,False,True,False,256300
86.0,0.7956049338860387,0.3941551334418953,14157,0.2688420433942727,0.3678493861825996,True,False,True,False,True,False,False,False,377426
83.0,0.7956049338860387,0.3851962748977109,13159,0.1667137999901144,0.4296078558335551,True,False,True,False,True,False,False,False,224500
84.0,1.0,0.4333636557025889,11096,0.2246220482472831,0.445315187991011,False,False,False,False,True,False,True,False,249700
60.0,0.3107389240247977,0.1666586354290927,10800,0.0837160217064646,0.1849851713398275,False,False,False,False,True,False,True,True,100000
56.0,0.7956049338860387,0.4082617271600866,20431,0.2128447045148657,0.4398048690846243,True,False,False,True,True,False,False,False,437154
100.0,0.7956049338860387,0.3467028889171151,10175,0.1739375543447122,0.3622657081345031,True,False,False,False,True,False,False,False,180500
57.58974358974359,0.7956049338860387,0.3355607440581436,8854,0.130600633047822,0.3762028365897996,True,False,False,False,True,False,True,False,121000
43.0,0.7956049338860387,0.3134991490847467,13568,0.1075300746799754,0.3670234729806084,True,True,False,True,True,False,False,False,156000
82.14285714285714,0.7956049338860387,0.360128324767752,21453,0.074472636572302,0.4728168950480113,True,True,False,False,True,False,False,False,180000
70.61538461538461,0.3266552583926281,0.1756060705237151,8900,0.1131137228539585,0.1728979952672938,False,False,False,False,True,False,True,False,107000
42.0,0.7956049338860387,0.3871821158003554,14892,0.2548960081111928,0.3688800248981573,True,True,True,False,True,False,False,False,377500
74.0,0.7956049338860387,0.3914850153471862,10141,0.1792912808890651,0.425375927066816,True,False,False,False,True,False,False,False,185000
70.0,0.7956049338860387,0.3877374572802693,12886,0.1296909015973367,0.4608039945361976,True,False,False,False,True,False,False,False,175000
68.0,0.7956049338860387,0.410536779391121,8935,0.2173948089769345,0.4236848382355743,True,False,False,False,True,False,False,False,195000
61.0,0.7956049338860387,0.5798130721852798,7658,0.4296316050915679,0.5166310332119024,True,False,False,False,True,False,True,False,319900
74.69444444444444,0.7956049338860387,0.3795264508252594,18890,0.0922162571083692,0.4850124544084471,True,False,False,False,False,True,False,False,190000
130.0,0.7956049338860387,0.3189546934537303,40094,0.0342306371021531,0.4673769086274975,True,False,False,False,False,False,False,False,184750
50.0,0.3107389240247977,0.2282153590178413,6130,0.1752505215155408,0.202120969891103,False,False,False,False,True,False,True,True,109500
85.0,0.7956049338860387,0.3507900210505026,6970,0.1821118186114872,0.3577715624428534,True,False,False,False,False,True,True,False,129000
75.0,0.7956049338860387,0.3224118195511928,11235,0.1253554156128677,0.3637520714521782,True,False,False,False,True,False,True,False,148000
74.69444444444444,0.7956049338860387,0.3672102708834871,11616,0.1307417919616668,0.4274442156456563,True,True,False,False,True,False,False,False,158900
50.0,0.7956049338860387,0.2941487929073018,5000,0.0688293623250856,0.3550091702392496,True,False,False,False,True,False,True,False,39300
30.0,1.0,0.7134574632579993,3182,0.4900728212528407,0.6552705749510143,False,False,False,False,True,False,True,False,151000
46.16666666666666,0.3107389240247977,0.5216474280591885,3072,0.60421992275613,0.3162540045741437,False,False,False,False,True,False,True,True,178740
65.0,0.7956049338860387,0.39977138135585,8944,0.1327061181695505,0.4710658793541107,True,False,False,False,True,False,True,False,124000
69.83333333333333,0.7956049338860387,0.4119635926228615,11435,0.1991958038614682,0.4429798857822262,True,False,True,False,True,False,False,False,230000
80.0,0.7956049338860387,0.3222040314389027,11040,0.1249398393882875,0.3634786366909078,True,False,False,False,True,False,True,False,145000
74.69444444444444,0.7956049338860387,0.3604851987391195,6173,0.2015021739887211,0.3566539854955071,True,False,False,False,True,False,False,False,125500
63.0,0.7956049338860387,0.3166337145970465,13072,0.113799205704575,0.3663279671263,True,False,False,False,False,False,True,False,158000
80.0,0.7956049338860387,0.3279639134365315,13360,0.1154069718045976,0.3825212829194638,True,False,True,False,True,False,False,False,163500
78.03424657534246,0.7956049338860387,0.3316360566724694,18450,0.0595933635396314,0.4370270523560258,True,False,False,False,True,False,False,False,129000
64.0,0.7956049338860387,0.3937977113751733,7314,0.2681271992608286,0.3582539294063253,True,False,False,False,True,False,True,False,194500
60.0,0.7956049338860387,0.3464287471645946,7180,0.1733892708396712,0.3580660306472984,True,False,False,False,True,False,False,False,127000
82.0,0.7956049338860387,0.4021332936525822,11287,0.2005878374998569,0.426982882125359,True,False,False,False,True,False,True,False,228500
78.0,0.7956049338860387,0.4184504481240608,12011,0.2332221464428143,0.427998096315922,True,True,False,False,True,False,False,False,280000
53.0,0.7956049338860387,0.4189789781509526,10918,0.2132265749176505,0.4422549331074733,True,False,False,False,True,False,True,False,234000
62.0,0.7956049338860387,0.412026477752806,7917,0.2203742057003047,0.4222573685587882,True,False,False,False,True,False,True,False,175000
50.0,0.7956049338860387,0.4857410599750791,8012,0.2414875806711667,0.5171274224708241,True,False,False,False,True,False,True,False,193000
60.0,0.7956049338860387,0.3227943613300202,9060,0.1261204991705226,0.3607022221918543,True,False,False,False,False,False,True,False,120000
83.0,0.7956049338860387,0.4592690217604698,10159,0.3990698200314217,0.3622432724617835,True,False,False,False,True,False,False,False,395192
75.0,0.7956049338860387,0.3603719267286349,9525,0.1381177352309097,0.4087226799829,True,False,False,False,True,False,True,False,136900
70.61538461538461,0.7956049338860387,0.4042015453406374,9180,0.152092761928599,0.4635020686846199,True,True,False,False,True,False,False,False,144000
36.0,0.7956049338860387,0.7549452654654273,2628,0.6956854653360734,0.5727357133375126,True,False,False,False,True,False,True,False,175500
50.0,0.3107389240247977,0.3056404487519294,3500,0.3195743851942434,0.20632784302992,False,False,False,False,True,False,True,True,110000
72.4375,0.7956049338860387,0.415443360879271,11250,0.2272079719532347,0.4269309996321949,True,False,False,False,True,False,True,False,255900
110.0,0.3107389240247977,0.2496299275462863,8472,0.1233428164671677,0.2764576230643853,False,False,False,True,False,False,False,True,110000
81.21951219512195,0.7956049338860387,0.3719531059110689,13837,0.1612800935957777,0.4147690937808387,True,False,False,False,True,False,False,False,229000
98.0,0.3107389240247977,0.2137859599370929,8820,0.1358654075645705,0.2137877042091951,False,False,False,False,True,False,True,True,124900
53.0,0.7956049338860387,0.4326222274486199,7128,0.2299867577235112,0.4448352199741175,True,False,False,False,True,False,True,False,164000
88.0,0.7956049338860387,0.3766878822005252,10994,0.2339075409115324,0.3634141341318389,True,False,False,False,True,False,False,False,257000
89.0,0.7956049338860387,0.3680100945293724,10991,0.2165519655692269,0.3634099274432039,True,False,True,False,True,False,False,False,239000
63.0,0.3107389240247977,0.2315686612180188,11426,0.1714308101264221,0.2174419144034039,False,False,False,False,True,False,True,True,200000
82.0,0.7956049338860387,0.4081927093081333,11070,0.1495487740741169,0.4740470193667307,True,False,False,False,True,False,True,False,171000
93.0,0.7956049338860387,0.420791100090493,11999,0.2379034503756786,0.4279812695613823,True,False,False,False,True,False,True,False,285000
100.0,0.7956049338860387,0.3736213473030343,13000,0.1435639448007612,0.4293849013359038,True,False,False,False,True,False,True,False,193500
30.0,1.0,0.7021609463348201,3180,0.4674797874064824,0.6552677704919243,False,False,False,False,True,False,True,False,144152
75.0,1.0,0.4976142368400497,9375,0.2689126842064151,0.5060598456809485,False,False,False,False,True,False,True,False,250000
88.96153846153847,0.7956049338860387,0.4143730173056736,11000,0.2250672848060399,0.4265804422459508,True,False,False,False,True,False,True,False,248000
82.14285714285714,0.7956049338860387,0.2662890283782809,115149,0.0131098332670439,0.5094633523888675,True,True,False,True,True,False,False,False,302000
98.0,0.7956049338860387,0.3604989849642503,16033,0.2015297464389827,0.3704799688089755,True,False,False,False,True,False,False,False,326000
62.0,0.7956049338860387,0.4983970248676903,10106,0.1194310894037573,0.6305900069274787,True,False,False,False,True,False,True,False,127500
72.0,0.7956049338860387,0.3790507256166278,11317,0.1544227014279482,0.4270249490117084,True,False,False,False,True,False,True,False,180000
61.52173913043478,0.3107389240247977,0.1985696303195096,7920,0.1054327483294037,0.2125256976187162,False,False,False,False,False,False,False,True,89500
137.0,0.7956049338860387,0.3136220067931297,16492,0.1077757900967415,0.3711235921701197,True,False,False,False,False,False,False,False,190000
40.0,0.7956049338860387,0.5728398676244941,4671,0.4156851959699965,0.5124425735610576,True,False,True,False,True,False,False,False,189000
59.0,0.7956049338860387,0.40739804071579,9042,0.2111173316262727,0.4238348767968868,True,False,False,False,True,False,False,False,192000
73.0,0.7956049338860387,0.2984891971440063,10921,0.0775101707984947,0.3633117713750556,True,False,True,False,True,False,True,False,94750
86.0,0.7956049338860387,0.3804600118099586,13286,0.2414518001303993,0.366628044248925,True,False,False,False,True,False,False,False,320000
80.0,0.7956049338860387,0.3209761246784596,9920,0.1224840258674014,0.3619081396005341,True,False,False,False,True,False,True,False,128000
65.0,0.7956049338860387,0.355030328219537,6993,0.190592432949556,0.3578038137223878,True,False,False,False,False,True,True,False,135000
64.0,0.7956049338860387,0.4161938099317002,7018,0.1655509753212508,0.468365185250486,True,False,False,False,True,False,True,False,118964
21.0,0.3107389240247977,0.5032765952004814,1890,0.4411624675650316,0.4093334113572447,False,False,False,False,True,False,True,True,81000
21.0,0.3107389240247977,0.465393858624901,2217,0.4075022575717654,0.3782129930500309,False,False,False,False,True,False,True,True,88000
108.0,0.7956049338860387,0.3835781485488081,13173,0.2476880736080982,0.3664695923103427,True,False,False,False,True,False,False,False,325000
75.0,0.7956049338860387,0.3468724251253348,7875,0.1742766267611516,0.3590405801810571,True,False,False,False,True,False,True,False,139950
75.0,0.7956049338860387,0.3306436549061138,9986,0.1418190863227097,0.3620006867505025,True,False,False,False,True,False,True,False,147000
118.0,0.7956049338860387,0.3319124950635857,13704,0.1443567666376534,0.3672141761987252,True,False,False,False,True,False,False,False,205000
70.0,0.7956049338860387,0.4009031436789007,7910,0.1560222743945993,0.4538265003203944,True,False,False,False,True,False,True,False,127000
24.0,1.0,0.8109638671475531,2645,0.6850856290319483,0.6545175776853619,False,False,False,False,True,False,True,False,174000
93.0,0.7956049338860387,0.3606323418293182,9382,0.2017964601691185,0.3611537401053367,True,True,False,False,True,False,False,False,191000
21.0,0.3107389240247977,0.5376351990769713,1680,0.5519849384759061,0.3774599957843785,False,False,False,False,True,False,True,True,89500
50.0,0.7956049338860387,0.3272217244540243,9340,0.1139225938395833,0.3768843201486582,True,False,False,False,True,False,True,False,113000
60.0,0.7956049338860387,0.4239046195155923,8400,0.212551541857456,0.4466188559553277,True,False,False,False,True,False,True,False,179500
80.0,0.7956049338860387,0.4090128793045152,10386,0.2985575351195124,0.3625615785684931,True,False,False,False,True,False,True,False,305900
74.0,0.7956049338860387,0.3489308475460708,8536,0.1783934716026237,0.3599674539102866,True,False,False,False,True,False,True,False,155000
77.0,0.7956049338860387,0.3116912015974812,8335,0.1039141797054445,0.3596856057717463,True,False,False,False,True,False,True,False,93000
110.0,0.7956049338860387,0.3471836778192309,14442,0.1748991321489439,0.3682490216029179,True,False,False,False,True,False,True,False,257500
82.14285714285714,0.7956049338860387,0.2931839062066378,159000,0.0037416941869156,0.6183209412182642,True,True,False,True,True,False,False,False,277000
80.0,0.7956049338860387,0.4190707386699995,14000,0.2344627275346917,0.4307871308808803,True,False,False,False,True,False,True,False,328000
100.0,0.7956049338860387,0.3868338984098498,9500,0.1699890470143923,0.424477097928486,True,False,False,False,False,False,True,False,165000
69.0,0.7956049338860387,0.3429907347959562,7599,0.1665132461023946,0.3586535648266436,True,False,False,False,True,False,True,False,129500
69.0,0.7956049338860387,0.4110931892310604,9337,0.2185076286568135,0.4242485345126549,True,False,False,False,True,False,False,False,204750
79.0,0.7956049338860387,0.3931195748455613,11526,0.161507768306868,0.443107488670819,True,False,False,False,True,False,False,False,191000
70.0,0.7956049338860387,0.3357696195236683,10552,0.1520710155578186,0.3627943486729592,True,False,False,False,True,False,False,False,165500
58.0,0.7956049338860387,0.3792448155045844,10852,0.1548108812038615,0.4263729122732942,True,False,False,False,False,False,False,False,173000
50.0,0.3107389240247977,0.2123728463228837,8600,0.133039180336152,0.2134792137093003,False,False,False,False,True,False,True,True,119500
