SalePrice,LotFrontage,ZoningScore,EVI,Price_per_m^2,LotArea,PDI,MSZoning_RL,LotConfig_CulDSac,LotShape_IR2,LandContour_HLS,Condition1_Norm,Condition1_Feedr,LotShape_Reg,MSZoning_RM
198500,64.0,0.8350439463269663,0.4772167319054047,292.64992982601143,7301,0.4766428843459801,True,False,False,False,True,False,True,False
118000,21.0,0.3712831948941708,0.6460396352223525,756.0368904997173,1680,0.4016777041321278,False,False,False,False,True,False,True,True
190000,81.28888888888889,0.8350439463269663,0.3600353459885592,108.78424785769464,18800,0.4532934376731387,True,False,False,False,True,False,False,False
147000,59.0,0.3712831948941708,0.2508217992904267,148.0164183838929,10690,0.2722065291744714,False,False,False,False,True,False,True,True
159000,76.46236559139786,0.8350439463269663,0.3532006682871458,180.1539466461057,9500,0.377094808168015,True,False,False,False,True,False,False,False
165000,101.0,0.8350439463269663,0.4232523135527113,194.10338616886324,9150,0.4713408699325364,True,False,False,False,True,False,False,False
132000,78.0,0.8350439463269663,0.3541913404157742,182.15856240462548,7800,0.3747110179415549,True,False,False,False,True,False,True,False
162000,76.46236559139786,0.8350439463269663,0.3518352680394485,177.3910720540744,9830,0.3775575439178572,True,False,False,False,True,False,False,False
172400,79.87755102040816,0.8350439463269663,0.4192014048361123,228.5062128831238,8121,0.4383190283623345,True,False,False,False,True,False,False,False
134432,80.0,0.8350439463269663,0.3375186779102904,84.5218824860137,17120,0.4351482183533676,True,False,False,False,False,True,True,False
125000,50.0,0.8350439463269663,0.4621063959794799,187.524652459624,7175,0.5317293613180498,True,False,False,False,True,False,True,False
123000,79.0,0.8350439463269663,0.3256980640129151,124.5026849064733,10634,0.3786849364720184,True,False,False,False,True,False,True,False
219500,65.0,0.8350439463269663,0.448668018157217,288.1316285042122,8200,0.4384298044963877,True,False,False,False,True,False,True,False
61000,68.21739130434783,0.8350439463269663,0.3070797619837432,65.52882416388496,10020,0.3936134412156133,True,False,False,False,True,False,False,False
148000,57.0,0.8350439463269663,0.4215891851070905,180.0881107364908,8846,0.4788093289929688,True,True,False,False,True,False,False,False
340000,102.0,1.0,0.5180716890310962,328.4331972899597,11143,0.508538987516467,False,False,False,False,True,False,False,False
394432,88.0,0.8350439463269663,0.4483165410863342,372.6200229478658,11394,0.3797506309262005,True,False,False,False,True,False,True,False
179000,60.0,0.8350439463269663,0.4234957179335933,237.19571514977872,8123,0.4383218328214245,True,False,False,False,False,False,False,False
127000,50.0,0.8350439463269663,0.4308630987172847,273.40344230003336,5000,0.4181531962682522,True,False,False,False,True,False,True,False
187750,60.0,1.0,0.4523690036730134,280.684034841597,7200,0.4398521016837824,False,False,False,False,True,False,True,False
213500,79.0,0.8350439463269663,0.4291203780257239,248.577162079767,9245,0.4398951343708881,True,False,False,False,True,False,False,False
76000,60.0,0.4088607850849038,0.2075502774579319,90.8952826544293,9000,0.245394113109228,False,False,False,False,True,False,True,False
240000,83.46153846153847,0.8350439463269663,0.3303143300473378,48.64405092141864,53107,0.501399726672648,True,False,True,False,False,True,False,False
192000,43.0,0.8350439463269663,0.6904067487853098,649.488274615658,3182,0.5261302587449587,True,False,False,False,True,False,True,False
81000,58.0,0.8350439463269663,0.3469823216002827,103.67147671174504,8410,0.4229347990166222,True,False,False,False,False,True,True,False
125000,72.0,0.8350439463269663,0.4196793486435629,186.87352519413915,7200,0.4686065223198322,True,False,False,False,True,False,True,False
191000,93.0,0.8350439463269663,0.3724640455615965,219.13320984607137,9382,0.3769293450817078,True,True,False,False,True,False,False,False
426000,96.0,0.8350439463269663,0.4879403534336248,367.5988305117612,12474,0.4444229335716173,True,False,False,False,True,False,True,False
119000,50.0,0.8350439463269663,0.3710627923722664,152.39808341352855,8405,0.4229277878688973,True,False,False,False,True,False,True,False
215000,71.0,0.8350439463269663,0.3999504626900696,189.5521120488344,12209,0.4440513427421985,True,True,False,False,True,False,False,False
106500,76.46236559139786,0.8350439463269663,0.3321061343869828,137.4693551925803,8339,0.3754668196662972,True,False,False,False,True,False,False,False
100000,57.50980392156863,0.8350439463269663,0.3461364654214458,144.55969716871363,7446,0.3900041023668438,True,False,False,False,False,True,True,False
109000,60.0,0.8350439463269663,0.3529639695565076,115.77528523572956,10134,0.4253522427521616,True,False,False,False,True,False,True,False
129000,68.0,0.8350439463269663,0.3358664734769662,145.07836606441663,9571,0.3771943664657083,True,False,False,False,True,False,True,False
123000,60.0,0.8350439463269663,0.3550438209612425,183.8835487910329,7200,0.373869680214569,True,False,False,False,True,False,True,False
169500,69.0,0.8350439463269663,0.4250693382529679,240.37992110348085,7590,0.437574444473952,True,False,False,False,False,False,True,False
67000,60.0,0.3712831948941708,0.1753137845438023,80.42626390422905,8967,0.2066325929316348,False,False,False,False,True,False,True,True
241000,65.0,1.0,0.5135453932737606,319.27428028738,8125,0.5043070587497278,False,False,False,False,True,False,True,False
245500,38.0,0.8350439463269663,0.456709970153007,176.60503542506737,14963,0.542649925014327,True,False,True,False,True,False,False,False
164990,65.0,0.8350439463269663,0.3642789847342625,202.570816048202,8767,0.3760669739115472,True,False,False,False,True,False,False,False
108000,60.0,0.8350439463269663,0.3310196017020317,113.97086524781382,10200,0.3938658425337091,True,False,False,False,True,False,True,False
258000,93.0,0.8350439463269663,0.4197920673816717,229.7014130029002,12090,0.4438844774263463,True,False,False,False,True,False,True,False
168000,79.87755102040816,0.8350439463269663,0.3925031803019473,174.48260600141316,10364,0.4414642292317168,True,False,False,False,True,False,False,False
150000,74.4375,0.8350439463269663,0.3440334515211912,161.60416952030454,9991,0.3777833028745985,True,False,False,False,False,True,False,False
115000,51.0,0.8350439463269663,0.3541204833495429,118.11548004637194,10480,0.4258374141747235,True,False,False,False,True,False,True,False
177000,63.0,0.8350439463269663,0.3772495942585344,122.31721649070928,15576,0.4645621233043449,True,False,False,False,True,False,True,False
280000,109.0,0.8350439463269663,0.4115066778282434,212.9360049689895,14154,0.4467786792071778,True,False,False,False,True,False,True,False
339750,85.0,1.0,0.5231034051495508,338.61482765178016,10800,0.50805802278254,False,False,False,False,True,False,True,False
60000,68.0,0.8350439463269663,0.2975168732620653,67.47830979740309,9571,0.3771943664657083,True,False,False,False,True,False,True,False
145000,100.0,0.8350439463269663,0.4653772076088177,45.043800358483416,34650,0.6807819338557533,True,False,False,False,True,False,True,False
222000,64.66666666666667,1.0,0.581865216145915,542.7184059419706,4403,0.4359300656464832,False,False,True,False,True,False,False,False
115000,56.0,0.3712831948941708,0.2038420431458384,138.1529275542386,8960,0.2066227773248199,False,False,False,False,False,False,True,True
228000,59.0,0.8350439463269663,0.414293995489909,218.5761161087986,11228,0.4426757555585766,True,True,True,False,True,False,False,False
181134,73.0,0.8350439463269663,0.3724443063107381,219.0932676571385,8899,0.3762520682114841,True,False,False,False,True,False,False,False
149500,74.0,0.8350439463269663,0.4076594171839024,205.1511091473446,7844,0.437930610778376,True,False,False,False,True,False,True,False
239000,86.0,0.8350439463269663,0.3735072800190333,114.7446787347278,22420,0.4741589823101642,True,False,False,False,False,True,False,False
126000,60.0,0.8350439463269663,0.3778873500343357,166.2075118197285,8160,0.422584241630378,True,False,False,False,True,False,True,False
142000,65.0,0.8350439463269663,0.3535618163206592,180.88472630389384,8450,0.3756224671457897,True,False,False,False,True,False,True,False
206300,78.0,0.3712831948941708,0.3541656682886842,314.5319653057978,7060,0.2986953832946278,False,False,False,False,True,False,True,True
215000,81.28888888888889,0.8350439463269663,0.3329212974172845,139.1188299371337,16635,0.3870997159714224,True,False,False,False,True,False,False,False
113000,100.0,0.8350439463269663,0.291806226180789,55.92286900154543,21750,0.3942721200939773,True,False,False,True,False,False,True,False
315000,80.0,0.8350439463269663,0.4884089797300922,368.5470914263545,9200,0.4398320340413642,True,False,False,False,True,False,True,False
139000,72.0,0.8350439463269663,0.3463257865829204,166.24268801270622,9000,0.3763936933955267,True,False,False,False,True,False,True,False
135000,60.0,0.3712831948941708,0.3797366076467234,430.1742249584447,3378,0.2461639530573926,False,False,False,True,True,False,True,True
275000,71.5,0.8350439463269663,0.4416129626780068,231.2559874277472,12800,0.4764590077717007,True,False,False,False,True,False,True,False
109008,77.0,0.8350439463269663,0.3316505682851185,136.54752145924508,8593,0.3758229859707213,True,False,False,False,True,False,False,False
195400,64.0,0.8350439463269663,0.4178851770041027,311.0424432122218,6762,0.3732555036738693,True,False,False,False,True,False,True,False
175000,130.0,0.8350439463269663,0.3454217955868964,164.41347071283258,11457,0.379838971387534,True,False,False,False,True,False,False,False
85400,21.0,0.3712831948941708,0.5428164194596522,547.1656817684394,1680,0.4016777041321278,False,False,False,False,True,False,True,True
79900,60.0,0.3712831948941708,0.2327078969959056,153.96290952192538,5586,0.2334706022084902,False,False,False,False,False,True,False,True
122500,24.0,0.3712831948941708,0.6118034076016717,686.7602050884615,1920,0.4020142392229221,False,False,False,False,True,False,True,True
181000,100.0,0.8350439463269663,0.3951044049298433,179.7461596331781,10839,0.4421302882655807,True,False,False,False,True,False,False,False
81000,21.0,0.3712831948941708,0.5214398764612934,461.31064505067496,1890,0.4335511197049939,False,False,False,False,True,False,True,True
212000,43.0,0.8350439463269663,0.4119959914295239,213.92612645079893,10667,0.4418891047838447,True,True,True,False,False,False,False,False
116000,40.0,0.3712831948941708,0.2968609163055781,283.7759422584455,4400,0.2318075579681481,False,False,False,False,True,False,True,True
119000,50.0,0.3712831948941708,0.2568599511653235,213.48431518178452,6000,0.2261563883980053,False,False,False,False,True,False,True,True
90350,40.0,0.8350439463269663,0.3869889096333039,227.22423478372227,4280,0.3855646436274481,True,False,False,False,True,False,True,False
110000,67.0,0.8350439463269663,0.3431129727808861,95.84188567509032,12354,0.4284651923420095,True,False,False,False,True,False,True,False
555000,105.0,0.8350439463269663,0.4554927455411544,387.1410053403046,15431,0.3854114315992707,True,False,False,False,True,False,True,False
118000,92.0,0.8350439463269663,0.389695236926303,104.90105517339984,12108,0.4912781386107874,True,False,False,False,True,False,True,False
162900,52.0,0.3712831948941708,0.2954891976096883,281.0002823457718,6240,0.2343876603309049,False,False,False,False,True,False,True,True
172500,53.0,0.8350439463269663,0.6033973816590983,473.4256364938722,3922,0.5271679086082413,True,False,False,False,True,False,True,False
210000,70.0,0.8350439463269663,0.4339421444615475,258.333961228378,8750,0.4392010307461247,True,False,False,False,True,False,True,False
127500,73.0,0.8350439463269663,0.3329906552886584,139.2591749391941,9855,0.3775925996564817,True,False,False,False,True,False,True,False
190000,137.0,0.8350439463269663,0.325453710525408,124.00823791684812,16492,0.3868991971464908,True,False,False,False,False,False,False,False
199900,79.87755102040816,0.8350439463269663,0.4010993211507491,191.8768163662712,11214,0.4426561243449469,True,False,False,False,True,False,False,False
119500,50.0,0.3712831948941708,0.2305361275836957,149.5683544902673,8600,0.2376969220570495,False,False,False,False,True,False,True,True
120000,50.0,0.3712831948941708,0.2630096888273473,215.2783010236483,6000,0.2340511252401105,False,False,False,False,True,False,True,True
110000,70.0,0.3712831948941708,0.2385130598413456,208.30940457953304,5684,0.2020290733354769,False,False,False,False,True,False,True,True
280000,62.0,0.8350439463269663,0.2852184756504095,42.592617604769245,70761,0.4629967923228211,True,False,False,False,True,False,False,False
204000,80.13333333333334,0.8350439463269663,0.4229223667929536,236.03554449545447,9303,0.4399764636844968,True,False,False,False,True,False,False,False
210000,75.0,1.0,0.4798826414943097,251.15801786092305,9000,0.5055340096015822,False,False,False,False,True,False,True,False
188000,63.0,0.8350439463269663,0.4454218507423548,217.66333544393828,9297,0.4873364713598584,True,False,False,False,True,False,True,False
175500,80.0,0.8350439463269663,0.3614161130386178,196.77782202942856,9600,0.3772350311225126,True,False,False,False,True,False,True,False
98000,34.0,0.3712831948941708,0.2917197628067521,230.77306388446223,4571,0.2636262865887602,False,False,False,False,True,False,True,True
256000,83.46153846153847,0.8350439463269663,0.2897539012218408,51.77000870052226,53227,0.4384100994812029,True,True,False,False,True,False,False,False
161000,62.78899082568808,0.3712831948941708,0.3456013866062156,339.80202416477823,5100,0.2643680660180528,False,False,False,False,True,False,True,True
110000,57.50980392156863,0.8350439463269663,0.379161406531915,168.78555319031585,7015,0.4209786888013799,True,False,False,False,True,False,False,False
263435,75.0,1.0,0.5308410400375859,354.2718592589005,8004,0.5041373889747857,False,False,False,False,False,False,False,False
155000,60.0,0.8350439463269663,0.4313175270362642,231.72317124073257,7200,0.4528170486356216,True,False,False,False,False,True,True,False
62383,60.0,0.8350439463269663,0.3042424576975506,81.08746680810441,8281,0.3753854903526886,True,False,False,False,True,False,False,False
188700,74.0,0.8350439463269663,0.400533507338799,169.4319961760195,11988,0.4595309236969692,True,False,False,True,True,False,False,False
124000,60.0,0.8350439463269663,0.3424155806816475,158.33042305416603,8430,0.3755944225548901,True,False,False,True,True,False,True,False
178740,47.142857142857146,0.3712831948941708,0.5398107093200004,626.2832604975082,3072,0.340471712921893,False,False,False,False,True,False,True,True
167000,85.0,0.8350439463269663,0.3477554812672394,169.13566179407823,10628,0.3786765230947485,True,False,False,False,True,False,True,False
146500,79.0,0.8350439463269663,0.399005996487988,166.34109229939074,9480,0.4560141319981681,True,False,False,False,False,False,True,False
250000,98.0,0.8350439463269663,0.38053880774139,235.4724153653836,11428,0.3797983067307297,True,False,False,False,True,False,False,False
187000,76.0,0.8350439463269663,0.4133398284485962,216.64536805199785,9291,0.439959636929957,True,False,False,False,False,False,False,False
212000,62.7,0.8350439463269663,0.53478877910042,334.5967728520047,6820,0.5312315698295832,True,False,False,False,True,False,False,False
190000,92.0,0.8350439463269663,0.3908379891893533,171.11310740668165,11952,0.4436909697491396,True,False,False,False,False,False,True,False
148000,35.0,0.3712831948941708,0.5076888433360257,433.4855585238089,3675,0.436054099442777,False,False,False,False,True,False,True,True
440000,110.0,0.8350439463269663,0.4204470596095227,316.22638863058444,14977,0.3847748193858513,True,False,False,False,True,False,False,False
251000,41.0,0.8350439463269663,0.6199370798261761,506.8935605716297,5330,0.5291422478075682,True,False,False,False,True,False,True,False
132500,80.0,0.8350439463269663,0.3472862479974812,168.18617267472524,8480,0.3756645340321389,True,False,False,False,True,False,True,False
208900,75.0,0.8350439463269663,0.3488352295051841,171.32052222415288,13125,0.3821778902685548,True,False,False,False,True,False,True,False
380000,105.0,0.8350439463269663,0.4538976674963823,298.7137748812764,13693,0.4461322513869437,True,False,False,False,True,False,True,False
297000,79.0,0.8350439463269663,0.4126967188065626,300.543646723811,10637,0.3786891431606533,True,False,False,False,True,False,True,False
89471,50.0,0.3712831948941708,0.2158947543981982,162.5414757036864,5925,0.2023670106558162,False,False,False,False,True,False,True,True
326000,98.0,0.8350439463269663,0.3723306886965286,218.86336348066283,16033,0.3862555737853466,True,False,False,False,True,False,False,False
374000,72.0,0.8350439463269663,0.4321151147022217,339.8365886495208,11846,0.3803844386805299,True,False,False,True,True,False,False,False
155000,50.0,0.3712831948941708,0.5074804217626179,667.3627331733098,2500,0.2607222692011138,False,False,False,False,True,False,True,True
164000,32.0,0.3712831948941708,0.4241697697259801,392.284904087537,4500,0.3424740967121195,False,False,False,False,True,False,True,True
132500,74.4375,0.8350439463269663,0.3550215364736657,183.838456339478,7758,0.3746521243006659,True,False,False,False,True,False,False,False
147000,80.0,0.8350439463269663,0.3456239109338181,164.82244922123076,9600,0.3772350311225126,True,False,False,False,True,False,True,False
156000,79.0,0.8350439463269663,0.3448223894863663,163.2005780915985,10289,0.3782011672790015,True,False,False,False,True,False,True,False
175000,70.0,0.8350439463269663,0.3402053954392822,153.8581339505777,12243,0.3809411238098856,True,False,False,False,True,False,False,False
160000,60.0,0.8350439463269663,0.5219238536608888,159.46540816566542,10800,0.6473387592080634,True,False,False,False,True,False,True,False
86000,21.0,0.3712831948941708,0.5932493517146831,606.6164445620497,1526,0.4330407081506225,False,False,False,False,True,False,True,True
115000,27.8,0.3712831948941708,0.5019555714607684,464.4841391692225,2665,0.4030589002339296,False,False,False,False,True,False,True,True
133000,79.0,0.8350439463269663,0.3702995175563,150.85360398390532,9490,0.4244492069251968,True,False,False,False,False,False,True,False
172785,105.0,0.8350439463269663,0.3652762057026156,119.38907832318355,15578,0.4487754540792243,True,False,False,False,True,False,False,False
155000,70.0,0.8350439463269663,0.3681309612721373,210.3652544361713,7931,0.3748947100119468,True,False,False,False,True,False,True,False
91300,50.0,0.3712831948941708,0.2195350502707475,169.90758025120238,5784,0.2021692962899745,False,False,False,False,False,False,True,True
34900,60.0,0.0,0.0477451365889299,47.67872005156318,7879,0.056593689229032,False,False,False,False,True,False,True,False
430000,91.87878787878788,0.8350439463269663,0.4443912510702701,364.67723542455394,12692,0.38157072487558,True,False,False,False,True,False,False,False
184000,60.0,0.8350439463269663,0.403071156117488,217.16670717297856,9120,0.4239303819935555,True,False,False,False,True,False,True,False
130000,65.0,0.8350439463269663,0.352827371543025,179.3985841863736,7800,0.3747110179415549,True,False,False,False,True,False,True,False
120000,70.0,0.8350439463269663,0.3488857096712116,171.42266836654147,7535,0.3743394271121361,True,False,False,False,True,False,False,False
113000,21.0,0.3712831948941708,0.5904524910829297,643.5568258114355,1890,0.4019721723365728,False,False,False,False,True,False,True,True
226700,75.0,1.0,0.4787774691229696,248.9217119354334,9803,0.5066599999261985,False,False,False,False,True,False,True,False
140000,70.0,0.8350439463269663,0.3453828086116075,164.33458093408268,9170,0.3766320724181727,True,False,False,False,False,True,True,False
289000,100.0,0.8350439463269663,0.362703513291165,199.38286436301232,15602,0.3856512128514617,True,False,False,False,True,False,False,False
147000,24.0,0.8350439463269663,0.750343428842317,685.5699794297293,2308,0.5880626048594912,True,False,False,False,True,False,True,False
124500,60.0,0.3712831948941708,0.2859127266937654,176.4227782875475,7596,0.2994469783307352,False,False,False,False,False,False,True,True
215000,80.0,0.8350439463269663,0.4259824138650634,242.22752103875013,9554,0.4403284233002859,True,False,False,False,True,False,False,False
208300,75.0,1.0,0.4545932998446618,285.18487727821133,7862,0.4407803776425569,False,False,False,False,True,False,False,False
161000,60.0,0.3712831948941708,0.2668848374151091,180.51982533753844,9600,0.2706780989704471,False,False,False,False,True,False,True,True
124500,80.0,0.8350439463269663,0.3331563829563448,139.59452332002198,9600,0.3772350311225126,True,False,False,False,True,False,True,False
164900,75.0,0.8350439463269663,0.3244195508520858,121.91562551960853,14559,0.3841886874360511,True,False,False,False,True,False,True,False
202665,40.0,0.8350439463269663,0.5281593093673831,321.1821030400301,6792,0.5311923074023238,True,False,False,False,True,False,False,False
129900,70.0,0.8350439463269663,0.3401034904872358,153.65193023610945,9100,0.3765339163500244,True,False,False,False,False,True,True,False
134000,71.0,0.8350439463269663,0.3417583937148092,157.0006113920152,9187,0.3766559103204374,True,False,False,False,True,False,True,False
96500,55.0,0.8350439463269663,0.3389399403064323,98.04774423627556,10594,0.4181025315007456,True,False,False,False,True,False,True,False
402861,94.0,0.8350439463269663,0.4395385003604825,354.8577398882487,12220,0.3809088725303511,True,False,False,False,True,False,True,False
158000,81.28888888888889,0.8350439463269663,0.4077711658325679,162.77742898993318,10448,0.4731609638819159,True,False,False,False,True,False,False,False
265000,79.0,0.8350439463269663,0.4443684892796579,279.4315721554996,10208,0.4412454814227005,True,False,False,False,True,False,False,False
211000,71.68253968253968,0.8350439463269663,0.424038794514591,238.2946255166813,9531,0.4402961720207514,True,True,False,False,True,False,False,False
234000,53.0,0.8350439463269663,0.430810681883231,230.6975748284196,10918,0.4580305380838443,True,False,False,False,True,False,True,False
106250,60.0,0.8350439463269663,0.4954495967210687,105.8949976100122,10800,0.6473387592080634,True,False,False,False,True,False,True,False
150000,90.0,0.8350439463269663,0.3307294374034392,134.68362176154173,11988,0.3805835552759166,True,False,False,False,False,True,False,False
159000,50.0,0.3712831948941708,0.3257795363512667,342.2924986276008,5000,0.232648895695134,False,False,False,False,False,True,True,True
184750,130.0,0.8350439463269663,0.3307863971860085,49.59927434793114,40094,0.4831525136038685,True,False,False,False,False,False,False,False
315750,95.0,0.8350439463269663,0.4487727804058516,288.3436139315218,11787,0.4434596018742184,True,False,False,False,True,False,False,False
176000,62.0,1.0,0.4384866421502446,252.593206534414,7500,0.4402727705472754,False,False,False,False,True,False,True,False
132000,70.0,0.8350439463269663,0.3169642200542728,106.82983359068264,13300,0.3824232804389257,True,False,False,False,True,False,True,False
446261,67.0,0.8350439463269663,0.465083584997613,321.34837400693846,14948,0.4478920494658892,True,False,False,False,True,False,False,False
86000,58.0,0.8350439463269663,0.3249787574184934,101.7472735108472,9098,0.392320585575145,True,False,False,False,True,False,False,False
200624,71.8048780487805,0.8350439463269663,0.2968379106522437,66.10443532595878,32668,0.4095816622660309,True,True,False,False,True,False,False,False
175000,85.0,0.8350439463269663,0.4185928538307112,184.67501313303163,10200,0.4728132109547617,True,False,False,False,True,False,True,False
128000,60.0,0.3712831948941708,0.2882971612118573,223.847461665532,6155,0.265847418188003,False,False,False,False,False,False,False,True
107500,60.0,0.8350439463269663,0.3435921656337855,160.7112316669597,7200,0.373869680214569,True,False,False,False,True,False,True,False
39300,50.0,0.8350439463269663,0.3059804966395801,84.6043723022938,5000,0.3707847752156207,True,False,False,False,True,False,True,False
178000,74.0,0.8350439463269663,0.4108315474888402,211.5698850607851,9056,0.4396301129868876,True,False,False,False,True,False,False,False
107500,70.0,0.8350439463269663,0.5248087560782513,165.30298114315852,7000,0.6420102869371527,True,False,False,False,True,False,True,False
188000,57.0,0.8350439463269663,0.4183389763832165,226.76109699936063,8924,0.4394450186869507,True,True,False,False,True,False,False,False
111250,76.46236559139786,0.8350439463269663,0.3106391234883788,94.0310600270156,12735,0.381631020746014,True,False,False,False,True,False,False,False
158000,74.4375,0.8350439463269663,0.3369191238360576,147.2083941908441,11553,0.3799735854238518,True,False,False,False,True,False,False,False
272000,71.68253968253968,0.8350439463269663,0.3908347349362179,256.30612745527594,11423,0.3797912955830048,True,False,False,False,True,False,True,False
315000,85.0,0.8350439463269663,0.3789311070376267,232.21924807358812,14601,0.3842475810769402,True,False,False,False,True,False,True,False
248000,91.87878787878788,0.8350439463269663,0.426204721037952,242.6773575175672,11000,0.4423560472223219,True,False,False,False,True,False,True,False
213250,78.0,0.8350439463269663,0.3760410725503916,226.37129040085307,10140,0.3779922350767999,True,False,False,False,False,False,True,False
133000,34.0,0.4088607850849038,0.4159222702543891,352.7847959111043,4058,0.3568853473295331,False,False,False,False,True,False,True,False
179665,58.0,0.8350439463269663,0.3621518868857906,113.06704850740698,17104,0.4509152563648585,True,False,False,False,True,False,False,False
229000,81.28888888888889,0.8350439463269663,0.3837848096433472,178.14096601291996,13837,0.4305446987572097,True,False,False,False,True,False,False,False
210000,70.0,0.8350439463269663,0.4236057883063146,258.71834276620206,8737,0.4233933280778295,True,False,False,False,True,False,False,False
129500,54.0,0.8350439463269663,0.4276860409276818,192.42504129322515,7244,0.4765629572619164,True,False,False,False,True,False,True,False
125000,49.0,0.3712831948941708,0.2057861390827559,163.38668869432934,8235,0.1898166872205015,False,False,False,True,False,True,False,True
263000,75.0,1.0,0.5049905805038775,301.963696902504,9375,0.5060598456809485,False,False,False,False,True,False,True,False
140000,53.0,0.8350439463269663,0.5536341368102438,372.7301773845012,4043,0.5273375783831834,True,False,False,False,True,False,True,False
112500,50.0,0.3712831948941708,0.2247813932042738,201.8234072096703,6000,0.1866827041874789,False,False,False,False,True,False,True,True
255500,87.0,0.8350439463269663,0.3861079183430321,246.74145842249305,11146,0.3794028779990464,True,False,False,False,True,False,False,False
108000,67.0,0.8350439463269663,0.3296249820539259,132.44876672299202,8777,0.376080996206997,True,False,False,False,False,True,True,False
284000,85.0,0.8350439463269663,0.4484611919446476,287.71311760337,10625,0.4418302111429557,True,False,False,False,True,False,True,False
113000,58.0,0.3712831948941708,0.2455734294256605,190.6461443234504,6380,0.2266892356250963,False,False,False,False,True,False,True,True
141000,69.0,0.8350439463269663,0.31467757549613,102.20282977890376,14850,0.3845967362336393,True,False,False,False,True,False,False,False
108000,60.0,0.0,0.0972735359297628,105.29916897895842,11040,0.0926050841891238,False,False,False,False,True,False,True,False
175000,57.0,0.8350439463269663,0.3488363238304565,86.12313158179055,21872,0.4576010868353065,True,False,True,True,True,False,False,False
234000,47.142857142857146,0.8350439463269663,0.7589062677500331,788.0964086284998,3196,0.5261498899585884,True,False,False,False,True,False,True,False
121500,74.4375,0.8350439463269663,0.3211587829064002,115.31749217164833,11341,0.3796763127603167,True,False,False,False,True,False,False,False
170000,77.0,0.8350439463269663,0.3545101902821312,182.8037521179831,10010,0.377809945235953,True,False,False,False,True,False,True,False
108000,63.0,0.8350439463269663,0.3160061074688291,83.59120051252613,13907,0.399063907456937,True,False,False,False,True,False,True,False
185000,66.0,0.8350439463269663,0.3409321595238192,91.42903050820694,21780,0.4416826080329581,True,False,False,False,True,False,True,False
268000,91.87878787878788,0.8350439463269663,0.4130946988681807,216.1493506456532,13346,0.4456456777348368,True,True,False,False,True,False,False,False
128000,66.0,0.8350439463269663,0.416085497132416,200.9013016260352,6858,0.4523374861312397,True,False,False,False,True,False,True,False
325000,77.0,0.8350439463269663,0.4606620973551137,312.4015352414972,11198,0.4426336886722272,True,False,False,False,True,False,False,False
214000,70.0,0.8350439463269663,0.3760923543263206,226.4750585933573,10171,0.3780357041926942,True,False,False,False,True,False,False,False
316600,79.0,0.8350439463269663,0.4323709531942154,276.4545716885173,12327,0.4284273321442952,True,False,False,False,True,False,False,False
135960,76.46236559139786,0.8350439463269663,0.4407029100849586,208.1146032933392,7032,0.4841604214404866,True,False,False,False,True,False,False,False
142600,74.0,0.8350439463269663,0.395754349473971,117.16161257145352,13101,0.4926705525489491,True,False,False,False,True,False,False,False
120000,60.0,0.8350439463269663,0.3512312377557653,176.16882244161073,7332,0.3740547745145059,True,False,False,False,True,False,True,False
224500,83.0,0.8350439463269663,0.3970279786299893,183.6384929698649,13159,0.4453834608099262,True,False,False,True,True,False,False,False
170000,76.0,0.8350439463269663,0.4180578366197675,183.5924108258263,9967,0.4724864914707822,True,False,False,False,True,False,False,False
139000,70.0,0.8350439463269663,0.3977470539242488,142.4937325823196,10500,0.4732338798182547,True,False,False,False,True,False,True,False
118500,80.0,0.8350439463269663,0.3700830372937198,150.41555820343353,8480,0.4230329550847705,True,False,False,False,True,False,True,False
145000,52.0,0.8350439463269663,0.4183364536798359,248.05589358255727,6292,0.4199648768403619,True,False,False,False,True,False,True,False
164500,96.0,0.8350439463269663,0.4016292535753048,150.34932715627983,11777,0.4750245269471897,True,False,False,False,True,False,False,False
146000,34.0,1.0,0.6765196031518329,436.0520525728726,3604,0.6558623158189943,False,False,False,False,True,False,True,False
131500,81.0,0.3712831948941708,0.2141930744804337,116.49833985436112,12150,0.2426748369417161,False,False,False,False,True,False,True,True
181900,76.46236559139786,0.8350439463269663,0.33051242930298,134.2445079060735,14585,0.3842251454042206,True,True,False,False,True,False,False,False
253293,98.0,0.8350439463269663,0.3702294305489405,214.611487331482,12704,0.3815875516301197,True,False,False,False,True,False,True,False
118500,81.0,0.8350439463269663,0.3910888231888849,107.72096390212955,11841,0.4909037433222787,True,False,False,False,True,False,True,False
325000,75.0,0.3712831948941708,0.310997428168047,259.1312882692063,13500,0.2840415310379607,False,False,False,False,False,False,True,True
133000,51.0,0.3712831948941708,0.2722231648403298,233.9216833018401,6120,0.2342193927855077,False,False,False,False,True,False,True,True
369900,88.0,0.8350439463269663,0.4361238766387386,347.94828082079664,11443,0.3798193401739044,True,False,False,False,True,False,True,False
130000,55.0,0.8350439463269663,0.3420505580260117,136.29190188504083,10267,0.3939597919132225,True,False,False,False,False,False,True,False
137000,74.0,0.8350439463269663,0.4159735788772442,168.7249842118983,8740,0.4786606926612013,True,False,False,False,True,False,False,False
143000,65.0,0.8350439463269663,0.2944816259493021,61.336515334492354,25095,0.3989625779219237,True,False,False,False,True,False,False,False
