EVI,ZoningScore,MSZoning_RL,LotConfig_CulDSac,LandContour_HLS,LotShape_IR2,Condition1_Norm,Condition1_Feedr,LotShape_Reg,MSZoning_RM,Price_per_m^2,PDI,SalePrice,LotFrontage,LotArea,WoodDeckSF,OpenPorchSF,FullBath,GarageCars,GarageArea,KitchenQual,PavedDrive,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,GrLivArea,TotalBsmtSF,1stFlrSF,BsmtQual,CentralAir,Foundation
0.3979898639895571,0.8350439463269663,True,False,False,False,True,False,True,False,142.98505647160488,0.4783029396233448,187500,,14115,233,48,2,2,588,TA,Y,7,1980,1980,225.0,1472,1372,1472,Gd,Y,CBlock
0.4183776229279436,0.8350439463269663,True,False,False,False,True,False,True,False,226.8392979200625,0.4497303723993534,342643,111.0,16259,240,154,3,3,840,Gd,Y,9,2006,2006,370.0,2596,1249,1249,Ex,Y,PConc
0.4619152419640856,0.8350439463269663,True,False,False,False,True,False,False,False,314.9372616016676,0.4438970974922511,354000,99.0,12099,184,154,2,3,872,Gd,Y,8,2004,2004,388.0,2468,1136,1136,Ex,Y,PConc
0.460529288003079,0.8350439463269663,True,False,False,False,True,False,False,False,312.1327967635749,0.4414866649044364,301000,86.0,10380,201,96,2,2,576,Gd,Y,7,1986,1987,172.0,2730,1502,1553,TA,Y,CBlock
0.240365089113803,0.3712831948941708,False,False,False,False,True,False,True,True,233.3568696877906,0.1864303028693832,126175,49.0,5820,142,98,1,1,220,TA,Y,3,1955,2005,0.0,1163,1162,1163,TA,Y,CBlock
0.4415014644603221,0.8350439463269663,True,False,False,False,False,False,True,False,231.0303718302568,0.4743206077156114,242000,96.0,11275,240,0,2,2,564,Gd,Y,7,1967,2007,300.0,2978,710,1898,Gd,Y,CBlock
0.2439158865629333,0.3712831948941708,False,False,False,False,False,False,True,True,187.29212189057404,0.2247541588530288,87000,50.0,5000,0,0,1,2,360,TA,Y,5,1941,1950,0.0,803,720,803,TA,N,CBlock
0.5283400824532924,0.8350439463269663,True,True,False,False,True,False,False,False,321.54789568348724,0.5368769459776587,324000,32.0,10846,122,30,1,2,473,Gd,Y,8,1993,1993,0.0,1719,1719,1719,Gd,Y,PConc
0.3307775212962751,0.8350439463269663,True,False,False,False,True,False,True,False,134.7809190676074,0.3800394902124657,145250,80.0,11600,0,45,1,1,292,TA,Y,6,1960,1960,175.0,1383,1383,1383,TA,Y,CBlock
0.4180456391007749,0.8350439463269663,True,False,False,False,False,False,False,False,194.2176798854836,0.4672854375845768,214500,,11888,0,60,2,2,441,Gd,Y,6,1916,1994,0.0,2134,844,1445,TA,N,BrkTil
0.242483640410942,0.3712831948941708,False,False,False,False,True,False,True,True,131.14423211375015,0.2661937688856122,78000,60.0,6402,0,0,1,1,189,TA,N,5,1920,1950,0.0,1192,596,596,TA,N,PConc
0.3974373735863975,0.8350439463269663,True,False,False,False,True,False,False,False,120.56719607405005,0.4891972299660423,119000,,10624,155,0,2,1,352,TA,Y,5,1964,1964,84.0,1728,1728,1728,TA,Y,CBlock
0.3546057360468785,0.8350439463269663,True,False,False,False,True,False,True,False,182.9970880766091,0.3752382562504661,139000,70.0,8176,0,0,1,1,308,TA,Y,5,1958,1992,0.0,1056,1056,1056,TA,Y,CBlock
0.4059555912908192,0.8350439463269663,True,False,False,False,True,False,False,False,286.90303843602123,0.3787143832924629,284000,85.0,10655,0,0,2,3,880,Gd,Y,8,2003,2004,296.0,1629,3206,1629,Gd,Y,PConc
0.364621486460786,0.3712831948941708,False,False,False,False,True,False,True,True,271.7895115387607,0.3476595415694426,207000,59.0,8198,192,30,2,2,484,Gd,Y,7,2004,2004,146.0,1358,1358,1358,Gd,Y,PConc
0.4192297444480684,0.8350439463269663,True,False,False,False,True,False,False,False,228.5635578220553,0.4396104817732579,192000,59.0,9042,100,38,2,2,472,TA,Y,6,1998,1998,0.0,1638,943,943,Gd,Y,PConc
0.4505131838980899,0.8350439463269663,True,False,True,False,True,False,False,False,14.96658782320062,0.8630857969981496,228950,,164660,670,0,2,2,529,TA,Y,5,1965,1965,0.0,1786,1499,1619,TA,Y,CBlock
0.4059868371741736,0.8350439463269663,True,False,True,False,True,False,False,False,286.96626418786286,0.3836249911589706,377426,86.0,14157,178,51,2,3,676,Gd,Y,9,2005,2006,200.0,1922,1922,1922,Ex,Y,PConc
0.38878553287634,0.8350439463269663,True,False,False,False,True,False,True,False,252.15958631122464,0.3765829943840986,214000,70.0,9135,192,74,2,2,532,Gd,Y,7,2002,2003,113.0,1536,1536,1536,Gd,Y,PConc
0.3403231181974078,0.8350439463269663,True,False,False,False,True,False,True,False,154.09634484725623,0.3836081644044309,202500,91.0,14145,108,45,2,2,440,Gd,Y,7,1984,1998,0.0,1621,1208,1621,Gd,Y,CBlock
0.3306628773608501,0.8350439463269663,True,False,False,False,False,True,False,False,134.5489381397802,0.3811612738484469,155000,66.0,12400,0,0,1,1,297,TA,Y,6,1958,1998,176.0,1215,1215,1215,TA,Y,CBlock
0.382331469239586,0.8350439463269663,True,False,False,False,True,False,True,False,153.9002440902623,0.4468305617003419,202900,85.0,14191,135,0,2,2,431,Gd,Y,8,2002,2002,0.0,1908,967,993,Gd,Y,PConc
0.1882426899542307,0.4088607850849038,False,False,False,False,False,True,True,False,105.07631359487596,0.2050790911717158,82000,60.0,8400,250,0,1,1,294,TA,N,4,1950,1950,0.0,841,721,841,TA,Y,CBlock
0.3923309435693014,0.8350439463269663,True,False,False,False,True,False,True,False,110.2343828392394,0.4862805925124911,87500,,8544,0,0,2,2,400,TA,Y,3,1949,1950,340.0,1040,0,1040,,N,Slab
0.5293355144663282,0.8350439463269663,True,False,False,False,True,False,False,False,323.56214302345154,0.5340766935763406,266000,63.0,8849,495,72,2,2,564,Ex,Y,9,2005,2005,616.0,1684,1684,1684,Ex,Y,PConc
0.4468523687227542,0.3712831948941708,False,False,False,False,True,False,True,True,352.98332536670733,0.4029565374771464,85000,36.0,2592,182,0,1,1,336,TA,Y,5,1976,1976,0.0,1112,536,536,Gd,Y,CBlock
0.4116443639763473,0.8350439463269663,True,False,False,False,False,False,True,False,234.51451284782823,0.4201653956652935,140200,65.0,6435,0,0,1,1,312,Fa,Y,6,1939,1950,0.0,1577,972,972,TA,Y,BrkTil
0.3272684402624838,0.8350439463269663,True,True,False,False,True,False,False,False,127.68032651535673,0.3816829032391781,151500,,12772,0,0,1,1,301,TA,Y,6,1960,1998,0.0,958,958,958,TA,Y,CBlock
0.3117726834555874,0.8350439463269663,True,False,False,False,True,False,False,False,96.32480798643356,0.3884528674823247,157500,,17600,0,40,2,2,498,TA,Y,6,1960,1960,30.0,1478,1478,1478,TA,Y,CBlock
0.7461782182252841,0.8350439463269663,True,False,False,False,True,False,True,False,677.141714821116,0.588258916995788,154000,36.0,2448,0,27,2,2,474,Gd,Y,7,2003,2004,106.0,1626,764,764,Gd,Y,PConc
0.4200934308923648,0.8350439463269663,True,False,False,True,True,False,False,False,230.3112192396161,0.4555804740609954,437154,56.0,20431,0,0,2,3,706,Ex,Y,9,2005,2006,870.0,2728,1848,1848,Ex,Y,PConc
0.5857904407114174,0.8350439463269663,True,False,False,False,True,False,False,False,437.7981566616536,0.5326337993745597,318061,68.0,7820,210,54,2,2,617,Ex,Y,9,2007,2007,362.0,1869,1869,1869,Ex,Y,PConc
0.5611800265673768,0.8350439463269663,True,False,False,False,True,False,False,False,387.99921451805335,0.5290595162644146,190000,,5271,0,80,1,2,445,Gd,Y,7,1986,1986,0.0,1453,1453,1453,Gd,Y,PConc
0.3513791730230797,0.8350439463269663,True,False,False,False,False,False,True,False,112.56846431773774,0.4238799017299363,95000,60.0,9084,48,0,1,1,200,TA,Y,5,1941,1950,0.0,1111,616,616,TA,N,CBlock
0.2016863565512089,0.3712831948941708,False,False,False,False,True,False,True,True,133.79091595307722,0.2060057963250303,105900,60.0,8520,106,0,1,2,484,TA,Y,6,1928,2003,0.0,720,624,720,TA,Y,BrkTil
0.384406318911446,0.8350439463269663,True,False,False,False,True,False,True,False,179.39858418637365,0.4229207767211724,140000,60.0,8400,0,0,1,1,240,TA,Y,6,1940,2000,0.0,1595,940,1192,TA,Y,CBlock
0.3481064071852606,0.8350439463269663,True,False,False,True,True,False,False,False,169.8457570970645,0.3795473076421789,177500,105.0,11249,0,26,2,2,521,Gd,Y,6,1995,1995,0.0,1200,1200,1200,Gd,Y,PConc
0.3636795373796262,0.8350439463269663,True,False,False,False,True,False,False,False,201.35783994967107,0.3767414463226809,173000,,9248,120,26,2,2,400,Gd,Y,6,1992,1992,106.0,1167,1158,1167,Gd,Y,PConc
0.3990567261662371,0.3712831948941708,False,False,False,False,True,False,True,True,341.46889603656336,0.3420870813577059,134000,44.0,4224,536,90,1,2,528,TA,Y,5,1976,1976,0.0,1142,1142,1142,Gd,Y,PConc
0.427115488466587,0.8350439463269663,True,False,False,False,True,False,False,False,201.92048436561527,0.4682279203426885,130000,92.0,6930,168,0,1,1,288,Gd,Y,5,1958,1958,120.0,1352,1062,1352,TA,Y,CBlock
0.4302821518563391,0.8350439463269663,True,True,False,False,True,False,False,False,250.9280005271065,0.4437737012922931,280000,78.0,12011,208,75,2,2,592,Gd,Y,8,1998,1998,530.0,1924,1086,1086,Gd,Y,PConc
0.4426486254539453,0.8350439463269663,True,True,False,False,True,False,False,False,222.70169071411897,0.4769780172072295,156000,,7540,0,0,1,2,470,TA,Y,6,1978,1978,0.0,912,888,912,Gd,Y,CBlock
0.3801014040309186,0.8350439463269663,True,False,False,False,True,False,True,False,170.68762931118223,0.4239640355026349,145000,,9144,0,0,1,1,240,TA,N,5,1940,1982,0.0,1505,883,988,TA,Y,CBlock
0.4772167319054047,0.8350439463269663,True,False,False,False,True,False,True,False,292.64992982601143,0.4766428843459801,198500,64.0,7301,0,0,3,2,672,Gd,Y,7,2003,2003,500.0,1922,0,495,,Y,Slab
0.6460396352223525,0.3712831948941708,False,False,False,False,True,False,True,True,756.0368904997173,0.4016777041321278,118000,21.0,1680,250,0,1,1,264,Gd,Y,6,1972,2007,510.0,987,483,483,TA,Y,CBlock
0.3600353459885592,0.8350439463269663,True,False,False,False,True,False,False,False,108.78424785769464,0.4532934376731387,190000,,18800,306,111,2,2,566,TA,Y,6,1976,1976,120.0,1574,796,790,Gd,Y,PConc
0.2508217992904267,0.3712831948941708,False,False,False,False,True,False,True,True,148.0164183838929,0.2722065291744714,147000,59.0,10690,0,128,1,1,468,TA,Y,5,1920,1997,0.0,1344,672,672,TA,Y,CBlock
0.3532006682871458,0.8350439463269663,True,False,False,False,True,False,False,False,180.1539466461057,0.377094808168015,159000,,9500,0,76,1,2,514,TA,Y,6,1963,1963,247.0,1394,1394,1394,Gd,Y,CBlock
0.4232523135527113,0.8350439463269663,True,False,False,False,True,False,False,False,194.10338616886324,0.4713408699325364,165000,101.0,9150,64,110,1,1,296,TA,Y,6,1962,1962,305.0,1431,1099,1431,Gd,Y,CBlock
0.3541913404157742,0.8350439463269663,True,False,False,False,True,False,True,False,182.15856240462548,0.3747110179415549,132000,78.0,7800,0,98,1,1,244,TA,Y,5,1954,1954,200.0,1268,1268,1268,TA,Y,PConc
0.3518352680394485,0.8350439463269663,True,False,False,False,True,False,False,False,177.3910720540744,0.3775575439178572,162000,,9830,364,17,1,2,576,Gd,Y,5,1959,2006,0.0,1287,1063,1287,TA,Y,CBlock
0.4192014048361123,0.8350439463269663,True,False,False,False,True,False,False,False,228.5062128831238,0.4383190283623345,172400,,8121,100,40,2,2,460,TA,Y,6,2000,2000,0.0,1664,953,953,Gd,Y,PConc
0.3375186779102904,0.8350439463269663,True,False,False,False,False,True,True,False,84.5218824860137,0.4351482183533676,134432,80.0,17120,0,59,2,2,680,TA,N,4,1959,1959,0.0,1588,0,1120,,Y,CBlock
0.4621063959794799,0.8350439463269663,True,False,False,False,True,False,True,False,187.524652459624,0.5317293613180498,125000,50.0,7175,353,0,1,1,264,TA,Y,6,1984,1984,0.0,752,744,752,Gd,Y,CBlock
0.3256980640129151,0.8350439463269663,True,False,False,False,True,False,True,False,124.5026849064733,0.3786849364720184,123000,79.0,10634,66,0,1,1,270,TA,Y,5,1953,1953,0.0,1319,608,1319,TA,Y,PConc
0.448668018157217,0.8350439463269663,True,False,False,False,True,False,True,False,288.1316285042122,0.4384298044963877,219500,65.0,8200,100,48,2,2,434,Gd,Y,7,2003,2004,0.0,1928,847,847,Gd,Y,PConc
0.3070797619837432,0.8350439463269663,True,False,False,False,True,False,False,False,65.52882416388496,0.3936134412156133,61000,,10020,0,0,0,0,0,Fa,Y,1,1922,1950,0.0,904,683,904,Fa,N,BrkTil
0.4215891851070905,0.8350439463269663,True,True,False,False,True,False,False,False,180.0881107364908,0.4788093289929688,148000,57.0,8846,0,0,1,2,576,TA,Y,5,1996,1996,0.0,914,870,914,Gd,Y,PConc
0.5180716890310962,1.0,False,False,False,False,True,False,False,False,328.4331972899597,0.508538987516467,340000,102.0,11143,159,214,3,2,610,Gd,Y,8,2004,2005,0.0,2466,1580,1580,Gd,Y,PConc
0.4483165410863342,0.8350439463269663,True,False,False,False,True,False,True,False,372.6200229478658,0.3797506309262005,394432,88.0,11394,113,0,1,3,834,Ex,Y,9,2010,2010,350.0,1856,1856,1856,Ex,Y,PConc
0.4234957179335933,0.8350439463269663,True,False,False,False,False,False,False,False,237.19571514977872,0.4383218328214245,179000,60.0,8123,100,63,2,2,463,TA,Y,6,2000,2000,16.0,1800,982,1007,Gd,Y,PConc
0.4308630987172847,0.8350439463269663,True,False,False,False,True,False,True,False,273.40344230003336,0.4181531962682522,127000,50.0,5000,0,0,2,1,308,Gd,Y,5,1924,1950,0.0,1691,1026,1026,TA,Y,BrkTil
0.4523690036730134,1.0,False,False,False,False,True,False,True,False,280.684034841597,0.4398521016837824,187750,60.0,7200,216,121,2,2,572,Gd,Y,7,2006,2006,0.0,1301,1293,1301,Gd,Y,PConc
0.4291203780257239,0.8350439463269663,True,False,False,False,True,False,False,False,248.577162079767,0.4398951343708881,213500,79.0,9245,144,53,2,2,639,Gd,Y,7,2006,2006,0.0,1797,939,939,Gd,Y,PConc
0.2075502774579319,0.4088607850849038,False,False,False,False,True,False,True,False,90.8952826544293,0.245394113109228,76000,60.0,9000,0,0,1,2,360,TA,N,6,1928,1950,0.0,784,784,784,Fa,N,BrkTil
0.3303143300473378,0.8350439463269663,True,False,False,True,False,True,False,False,48.64405092141864,0.501399726672648,240000,,53107,216,231,2,2,501,Gd,Y,6,1992,1992,0.0,1953,1580,1079,Gd,Y,PConc
0.6904067487853098,0.8350439463269663,True,False,False,False,True,False,True,False,649.488274615658,0.5261302587449587,192000,43.0,3182,146,20,2,2,430,Gd,Y,8,2004,2005,16.0,1269,1256,1269,Gd,Y,PConc
0.3469823216002827,0.8350439463269663,True,False,False,False,False,True,True,False,103.67147671174504,0.4229347990166222,81000,58.0,8410,0,151,1,0,0,TA,N,5,1910,1996,0.0,1184,658,658,TA,Y,PConc
0.4196793486435629,0.8350439463269663,True,False,False,False,True,False,True,False,186.87352519413915,0.4686065223198322,125000,72.0,7200,296,0,1,1,352,TA,Y,6,1976,1976,255.0,1125,1041,1125,TA,Y,CBlock
0.3724640455615965,0.8350439463269663,True,True,False,False,True,False,False,False,219.13320984607137,0.3769293450817078,191000,93.0,9382,120,25,2,2,577,Gd,Y,7,1999,2000,125.0,1479,1468,1479,Gd,Y,PConc
0.4879403534336248,0.8350439463269663,True,False,False,False,True,False,True,False,367.5988305117612,0.4444229335716173,426000,96.0,12474,196,134,2,3,846,Ex,Y,10,2007,2008,272.0,2332,1682,1742,Ex,Y,PConc
0.3710627923722664,0.8350439463269663,True,False,False,False,True,False,True,False,152.39808341352855,0.4229277878688973,119000,50.0,8405,0,130,1,1,384,TA,Y,5,1900,1950,0.0,1367,861,961,TA,Y,BrkTil
0.3999504626900696,0.8350439463269663,True,True,False,False,True,False,False,False,189.5521120488344,0.4440513427421985,215000,71.0,12209,125,192,2,2,560,Gd,Y,6,2001,2002,0.0,1961,804,804,Ex,Y,PConc
0.3321061343869828,0.8350439463269663,True,False,False,False,True,False,False,False,137.4693551925803,0.3754668196662972,106500,,8339,0,0,1,1,294,TA,Y,5,1959,1959,0.0,882,0,882,,Y,Slab
0.3461364654214458,0.8350439463269663,True,False,False,False,False,True,True,False,144.55969716871363,0.3900041023668438,100000,,7446,0,0,1,0,0,TA,Y,4,1941,1950,0.0,788,788,788,TA,Y,CBlock
0.3529639695565076,0.8350439463269663,True,False,False,False,True,False,True,False,115.77528523572956,0.4253522427521616,109000,60.0,10134,0,39,1,1,240,TA,Y,5,1940,1950,0.0,1034,735,735,TA,Y,CBlock
0.3358664734769662,0.8350439463269663,True,False,False,False,True,False,True,False,145.07836606441663,0.3771943664657083,129000,68.0,9571,44,0,1,1,596,TA,Y,5,1956,1956,0.0,1144,1144,1144,TA,Y,CBlock
0.3550438209612425,0.8350439463269663,True,False,False,False,True,False,True,False,183.8835487910329,0.373869680214569,123000,60.0,7200,215,0,1,2,600,TA,Y,5,1972,1972,0.0,894,894,894,TA,Y,CBlock
0.4250693382529679,0.8350439463269663,True,False,False,False,False,False,True,False,240.37992110348085,0.437574444473952,169500,69.0,7590,0,168,2,1,264,TA,Y,5,1962,1962,288.0,1812,864,876,TA,Y,CBlock
0.1753137845438023,0.3712831948941708,False,False,False,False,True,False,True,True,80.42626390422905,0.2066325929316348,67000,60.0,8967,0,0,1,1,338,TA,N,5,1920,1950,0.0,1077,961,1077,Fa,Y,BrkTil
0.5135453932737606,1.0,False,False,False,False,True,False,True,False,319.27428028738,0.5043070587497278,241000,65.0,8125,0,168,2,2,438,Gd,Y,7,2006,2007,100.0,1550,1092,1112,Gd,Y,PConc
0.456709970153007,0.8350439463269663,True,False,False,True,True,False,False,False,176.60503542506737,0.542649925014327,245500,38.0,14963,120,30,1,2,500,Ex,Y,8,1996,1996,0.0,1288,1260,1288,Gd,Y,PConc
0.3642789847342625,0.8350439463269663,True,False,False,False,True,False,False,False,202.570816048202,0.3760669739115472,164990,65.0,8767,0,0,2,2,400,Gd,Y,7,2005,2005,0.0,1310,1310,1310,Gd,Y,PConc
0.3310196017020317,0.8350439463269663,True,False,False,False,True,False,True,False,113.97086524781382,0.3938658425337091,108000,60.0,10200,168,0,1,1,240,TA,N,5,1940,1997,0.0,672,672,672,TA,Y,PConc
0.4197920673816717,0.8350439463269663,True,False,False,False,True,False,True,False,229.7014130029002,0.4438844774263463,258000,93.0,12090,144,123,2,2,420,Gd,Y,8,1998,1998,650.0,2263,1141,1165,Gd,Y,PConc
0.3925031803019473,0.8350439463269663,True,False,False,False,True,False,False,False,174.48260600141316,0.4414642292317168,168000,,10364,0,40,2,2,373,TA,Y,6,1995,1996,0.0,1572,806,806,Gd,Y,PConc
0.3440334515211912,0.8350439463269663,True,False,False,False,False,True,False,False,161.60416952030454,0.3777833028745985,150000,,9991,120,78,2,2,490,TA,Y,4,1976,1993,0.0,1620,1281,1620,TA,Y,CBlock
0.3541204833495429,0.8350439463269663,True,False,False,False,True,False,True,False,118.11548004637194,0.4258374141747235,115000,51.0,10480,0,0,1,1,240,TA,Y,6,1936,1950,0.0,1639,1064,1166,TA,Y,BrkTil
0.3772495942585344,0.8350439463269663,True,False,False,False,True,False,True,False,122.31721649070928,0.4645621233043449,177000,63.0,15576,0,0,2,1,308,TA,Y,6,1915,1976,0.0,1680,840,840,Gd,Y,BrkTil
0.4115066778282434,0.8350439463269663,True,False,False,False,True,False,True,False,212.9360049689895,0.4467786792071778,280000,109.0,14154,192,62,2,3,947,Gd,Y,7,2006,2006,350.0,2172,1063,1071,Ex,Y,PConc
0.5231034051495508,1.0,False,False,False,False,True,False,True,False,338.61482765178016,0.50805802278254,339750,85.0,10800,0,102,2,3,836,Ex,Y,8,2007,2008,100.0,2078,1034,1050,Ex,Y,PConc
0.2975168732620653,0.8350439463269663,True,False,False,False,True,False,True,False,67.47830979740309,0.3771943664657083,60000,68.0,9571,0,0,1,1,350,TA,Y,5,1958,1958,0.0,1276,1276,1276,TA,Y,CBlock
0.4653772076088177,0.8350439463269663,True,False,False,False,True,False,True,False,45.043800358483416,0.6807819338557533,145000,100.0,34650,264,0,1,2,572,TA,Y,5,1955,1955,0.0,1056,1056,1056,TA,N,CBlock
0.581865216145915,1.0,False,False,False,True,True,False,False,False,542.7184059419706,0.4359300656464832,222000,,4403,0,144,2,2,484,Gd,Y,7,2009,2009,432.0,1478,1470,1478,Ex,Y,PConc
0.2038420431458384,0.3712831948941708,False,False,False,False,False,False,True,True,138.1529275542386,0.2066227773248199,115000,56.0,8960,0,0,1,2,360,TA,Y,5,1927,1950,0.0,1028,1008,1028,TA,Y,CBlock
0.414293995489909,0.8350439463269663,True,True,False,True,True,False,False,False,218.5761161087986,0.4426757555585766,228000,59.0,11228,196,187,2,3,678,Gd,Y,7,1993,1993,0.0,2097,1080,1080,Gd,Y,PConc
0.3724443063107381,0.8350439463269663,True,False,False,False,True,False,False,False,219.0932676571385,0.3762520682114841,181134,73.0,8899,100,30,2,2,396,Gd,Y,7,2007,2007,0.0,1340,1340,1340,Gd,Y,PConc
0.4076594171839024,0.8350439463269663,True,False,False,False,True,False,True,False,205.1511091473446,0.437930610778376,149500,74.0,7844,0,0,1,2,440,TA,Y,6,1978,1978,203.0,1400,672,672,TA,Y,CBlock
0.3735072800190333,0.8350439463269663,True,False,False,False,False,True,False,False,114.7446787347278,0.4741589823101642,239000,86.0,22420,0,0,2,3,864,TA,N,6,1918,1950,0.0,2624,1370,1370,Gd,N,BrkTil
0.3778873500343357,0.8350439463269663,True,False,False,False,True,False,True,False,166.2075118197285,0.422584241630378,126000,60.0,8160,0,0,1,1,240,TA,P,5,1940,1950,0.0,1134,756,756,TA,N,BrkTil
0.3535618163206592,0.8350439463269663,True,False,False,False,True,False,True,False,180.88472630389384,0.3756224671457897,142000,65.0,8450,0,85,1,1,304,TA,Y,5,1968,1968,0.0,1056,1056,1056,TA,Y,CBlock
0.3541656682886842,0.3712831948941708,False,False,False,False,True,False,True,True,314.5319653057978,0.2986953832946278,206300,78.0,7060,0,0,2,4,784,TA,Y,7,1997,1998,200.0,1344,1344,1344,Gd,Y,PConc
0.3329212974172845,0.8350439463269663,True,False,False,False,True,False,False,False,139.1188299371337,0.3870997159714224,215000,,16635,240,0,2,2,529,Gd,Y,6,1977,2000,126.0,1602,1602,1602,Gd,Y,CBlock
0.291806226180789,0.8350439463269663,True,False,True,False,False,False,True,False,55.92286900154543,0.3942721200939773,113000,100.0,21750,0,0,1,2,520,TA,N,5,1954,1954,0.0,988,988,988,TA,Y,CBlock
0.4884089797300922,0.8350439463269663,True,False,False,False,True,False,True,False,368.5470914263545,0.4398320340413642,315000,80.0,9200,0,66,2,3,696,Gd,Y,8,1998,1998,473.0,2630,1470,1470,Gd,Y,PConc
0.3463257865829204,0.8350439463269663,True,False,False,False,True,False,True,False,166.24268801270622,0.3763936933955267,139000,72.0,9000,0,44,1,1,297,TA,Y,6,1956,1956,74.0,1196,1196,1196,Gd,Y,CBlock
0.3797366076467234,0.3712831948941708,False,False,True,False,True,False,True,True,430.1742249584447,0.2461639530573926,135000,60.0,3378,0,0,1,1,240,TA,P,7,1946,1992,0.0,1389,651,707,TA,Y,CBlock
0.4416129626780068,0.8350439463269663,True,False,False,False,True,False,True,False,231.2559874277472,0.4764590077717007,275000,,12800,80,0,2,2,569,Gd,Y,7,1989,1989,145.0,1644,1518,1644,Gd,Y,PConc
0.3316505682851185,0.8350439463269663,True,False,False,False,True,False,False,False,136.54752145924508,0.3758229859707213,109008,77.0,8593,0,0,1,1,352,TA,Y,4,1957,1957,0.0,907,907,907,TA,Y,CBlock
0.4178851770041027,0.8350439463269663,True,False,False,False,True,False,True,False,311.0424432122218,0.3732555036738693,195400,64.0,6762,105,54,2,2,628,Gd,Y,7,2007,2007,108.0,1208,1208,1208,Gd,Y,PConc
0.3454217955868964,0.8350439463269663,True,False,False,False,True,False,False,False,164.41347071283258,0.379838971387534,175000,130.0,11457,0,0,2,2,576,Gd,Y,6,1988,1988,0.0,1412,1392,1412,Gd,Y,CBlock
0.5428164194596522,0.3712831948941708,False,False,False,False,True,False,True,True,547.1656817684394,0.4016777041321278,85400,21.0,1680,0,0,1,1,264,TA,Y,6,1971,1971,232.0,987,483,483,TA,Y,CBlock
0.2327078969959056,0.3712831948941708,False,False,False,False,False,True,False,True,153.96290952192538,0.2334706022084902,79900,60.0,5586,0,98,1,0,0,TA,N,6,1920,1998,0.0,1198,901,1088,TA,Y,BrkTil
0.6118034076016717,0.3712831948941708,False,False,False,False,True,False,True,True,686.7602050884615,0.4020142392229221,122500,24.0,1920,240,36,1,2,440,TA,Y,5,1971,1971,376.0,1365,765,765,TA,Y,CBlock
0.3951044049298433,0.8350439463269663,True,False,False,False,True,False,False,False,179.7461596331781,0.4421302882655807,181000,100.0,10839,0,36,2,2,470,TA,Y,6,1997,1998,0.0,1604,926,926,Gd,Y,PConc
0.5214398764612934,0.3712831948941708,False,False,False,False,True,False,True,True,461.31064505067496,0.4335511197049939,81000,21.0,1890,88,0,1,0,0,TA,Y,4,1972,1972,0.0,630,630,630,Gd,Y,CBlock
0.4119959914295239,0.8350439463269663,True,True,False,True,False,False,False,False,213.92612645079893,0.4418891047838447,212000,43.0,10667,158,61,2,2,550,Gd,Y,7,1996,1996,0.0,1661,799,827,Gd,Y,PConc
0.2968609163055781,0.3712831948941708,False,False,False,False,True,False,True,True,283.7759422584455,0.2318075579681481,116000,40.0,4400,0,0,1,2,440,TA,Y,6,1920,1950,0.0,1118,648,734,Fa,Y,BrkTil
0.2568599511653235,0.3712831948941708,False,False,False,False,True,False,True,True,213.48431518178447,0.2261563883980053,119000,50.0,6000,0,0,1,1,180,TA,Y,6,1926,2004,0.0,904,884,904,TA,Y,PConc
0.3869889096333039,0.8350439463269663,True,False,False,False,True,False,True,False,227.22423478372227,0.3855646436274481,90350,40.0,4280,0,0,1,1,352,Gd,P,5,1913,2002,0.0,694,440,694,TA,N,PConc
0.3431129727808861,0.8350439463269663,True,False,False,False,True,False,True,False,95.84188567509032,0.4284651923420095,110000,67.0,12354,0,46,1,2,528,Gd,Y,6,1920,2000,0.0,1196,684,684,TA,Y,BrkTil
0.4554927455411544,0.8350439463269663,True,False,False,False,True,False,True,False,387.1410053403046,0.3854114315992707,555000,105.0,15431,0,72,2,3,672,Ex,Y,10,2008,2008,200.0,2402,3094,2402,Ex,Y,PConc
0.389695236926303,0.8350439463269663,True,False,False,False,True,False,True,False,104.90105517339984,0.4912781386107874,118000,92.0,12108,0,0,2,0,0,Fa,Y,4,1955,1955,270.0,1440,1440,1440,TA,N,CBlock
0.2954891976096883,0.3712831948941708,False,False,False,False,True,False,True,True,281.0002823457718,0.2343876603309049,162900,52.0,6240,0,0,2,2,360,TA,P,5,1930,1992,0.0,1573,1078,1128,TA,Y,PConc
0.6033973816590983,0.8350439463269663,True,False,False,False,True,False,True,False,473.4256364938722,0.5271679086082413,172500,53.0,3922,144,16,2,3,648,Gd,Y,7,2006,2007,72.0,1258,1258,1258,Ex,Y,PConc
0.4339421444615475,0.8350439463269663,True,False,False,False,True,False,True,False,258.333961228378,0.4392010307461247,210000,70.0,8750,144,133,2,2,493,Gd,Y,7,1994,1995,0.0,1908,915,933,Gd,Y,PConc
0.3329906552886584,0.8350439463269663,True,False,False,False,True,False,True,False,139.2591749391941,0.3775925996564817,127500,73.0,9855,0,0,1,2,480,TA,Y,6,1956,1956,0.0,1689,1436,1689,TA,Y,CBlock
0.325453710525408,0.8350439463269663,True,False,False,False,False,False,False,False,124.00823791684812,0.3868991971464908,190000,137.0,16492,0,0,2,2,578,Gd,Y,6,1966,2002,0.0,1888,1517,1888,TA,Y,CBlock
